116.155378833	2850	9.435899123055203	0.0	1341201	3305.56370363	2.85	0.348703758815	0.0700649807285	0.278638778087	0.405740478856
120.985980482	2850	8.605297473588179	0.0	1497683	4830.60164947	2.85	0.361187408224	0.0725733180582	0.288614090166	0.310040675816
125.539514706	2850	8.051763249765505	0.0	1358081	4553.53422382	2.85	0.34583043414	0.0552989731683	0.290531460971	0.298247676035
130.039871013	2850	7.551406942701735	0.0	1587293	4500.35630706	2.85	0.330967918472	0.046867435509	0.284100482963	0.352703850917
133.951638804	2850	7.639639151964208	0.0	1492672	3911.76779074	2.85	0.328748568638	0.0465531596248	0.282195409013	0.381585022387
137.875498489	2850	7.715779467247537	0.0	1439896	3923.85968472	2.85	0.344855683717	0.0488340428618	0.296021640855	0.366959095303
141.319900686	2850	8.271377269703407	0.0	1139291	3444.40219754	2.85	0.338769721169	0.0479722268328	0.290797494336	0.330765960146
145.840033528	2850	7.75124442773076	0.0	1499009	4520.13284197	2.85	0.343472862453	0.0472583801663	0.296214482287	0.331629412764
150.547347984	2850	7.043929971951063	0.0	1427478	4707.31445578	2.85	0.351625182349	0.0427663656257	0.308858816723	0.303246790375
154.761110917	2850	6.830167039242072	0.0	1402287	4213.76293271	2.85	0.340550942163	0.0468547413388	0.293696200825	0.332787350023
157.93812658	2850	7.653151376250091	0.0	1339500	3177.01566299	2.85	0.331865047201	0.0456596914612	0.28620535574	0.421622095101
162.333891341	2850	7.257386614813703	0.0	1527299	4395.76476144	2.85	0.339834178981	0.0596475493737	0.280186629607	0.347447846481
166.68050116	2850	6.910776795505885	0.0	1343002	4346.60981931	2.85	0.343220317854	0.0602418830167	0.282978434837	0.308976893678
172.128992155	2850	5.462285800926612	0.0	1587250	5448.49099458	2.85	0.338089668379	0.0593413536209	0.278748314758	0.291319193072
177.195534097	2850	4.395743858785687	0.0	1464921	5066.54194214	2.85	0.335030984978	0.058804494822	0.276226490156	0.289136262312
180.639577859	1850	4.951700096918874	0.0	982064	3444.04376187	0.8500000000000001	0.32514725748	0.0570697072097	0.26807755027	0.285148525368
183.584841355	1850	6.0064366010132035	0.0	830730	2945.26349591	1.85	0.302795409397	0.0418879561926	0.260907453204	0.282056257837
188.779379709	2850	4.811898246435265	0.0	1364537	5194.53835458	1.85	0.291035036777	0.0402610557912	0.250773980986	0.262686865869

